# 175|Пена
#~1|Пена PROFPUR extra ЗИМА             |175|01-02-13|319,00|304,00|298,00|||Пистолетная монтажная пена| PROFPUR extra <strong>ЗИМНЯЯ</strong> профессиональная, 870 мл <span class=art>арт. 01-02-13</span>|Объемный выход до 65 л.||/img/pic/foam/small/profpur_01-02-13.jpg|/img/pic/foam/big/jpg
# 1|Пена Profpur ICE                    |175|01-02-20|295,00|285,00|275,00|||Пистолетная монтажная пена| <strong>ЗИМНЯЯ</strong> PROFPUR ICE профессиональная, 750 мл <span class=art>арт. 01-02-20</span>|</span></p><UL><LI>Обладает высокой адгезией к большинству строительных материалов.<LI>Обеспечивает хорошую термо- и звукоизоляцию.<LI>Срок полного отверждения: 24 часа.<LI>Используется при температуре окр. среды от -18 &deg;С до +35 &deg;С. Выход 45 л.</UL><p><span class="addt">||/img/pic/foam/small/profpur_01-02-09.jpg|/img/pic/foam/big/profpur_01-02-09.jpg
# 1|Пена Zigger Монтаж                  |175|01-03-70|298,00|288,00|275,00|||Монтажная пена| <strong>ЗИМНЯЯ</strong> ZIGGER PF, 750 мл (производство Германия) <span class=art>арт. 01-03-70</span>|Зимняя монтажная пена ZIGGER PF предназначена для работы при температуре окружающей среды от -10 до +35 °С. После застывания зимняя монтажная пена отличается высокой термостойкостью при температуре от -60 до +100 °С.||/img/pic/foam/small/01-03-70.jpg|/img/pic/foam/big/01-03-70.jpg
#~1|Пена V6 всесезонная 600 г           |175|01-01-51|179,00|169,00|162,00|||Монтажная пена| V6 всесезонная 560 г (1000 мл) <span class=art>арт. 01-01-51</span>|Бытовая монтажная пена V6 всесезонная представляет собой однокомпонентную полиуретановую монтажную пену, затвердевающую под воздействием влажности воздуха до полуэластичного состояния. При затвердевании саморасширяющаяся пена увеличивается в объеме примерно в два раза.||/img/pic/foam/small/01-01-51.jpg|/img/pic/foam/big/01-01-51.jpg
#~1|Пена V6 профи всесезонная 600 г     |175|01-01-52|230,00|220,00|210,00|||Пистолетная монтажная пена| V6 профи всесезонная 600 г (1000 мл) <span class=art>арт. 01-01-52</span>|Пистолетная монтажная пена V6 всесезонная представляет собой однокомпонентную полиуретановую монтажную пену, затвердевающую под воздействием влажности воздуха до полуэластичного состояния. При затвердевании саморасширяющаяся пена увеличивается в объеме примерно в два раза.||/img/pic/foam/small/01-01-52.jpg|/img/pic/foam/big/01-01-52.jpg
~1|Пена xP профи всесезонная 600 г     |175|01-01-38|235,00|225,00|215,00|||Пистолетная монтажная пена| xP профи всесезонная 600 г <span class=art>арт. 01-01-38</span>|</span></p><UL><LI>Однокомпонентная полиуретановая пена, готовая к применению. Под воздействием влаги воздуха продукт превращается в полутвердый эластичный полиуретановый пенопласт.<LI>Хорошая адгезия к многим строительным материалам без применения грунтов.<LI>Стойкость к старению, к воздействию кислот и щелочей.<LI>Увеличение объема пены в три раза.<LI>Возможность покраски и штукатурки.</UL><p><span class="addt">||/img/pic/foam/small/01-01-38.jpg|/img/pic/foam/big/01-01-38.jpg
 1|Пена PATRON Profi                   |175|01-02-34|345,00|330,00|330,00|||Пистолетная монтажная пена| <strong>ОГНЕСТОЙКАЯ</strong> PATRON, 750 мл <span class=art>арт. 01-02-34</span>|Профессиональная огнестойкая пистолетная монтажная пена "PATRON калибр 45" класса огнестойкости <b>Г1</b>: слабогорючая.<br>Имеется <a href=/img/pic/foam/big/Cert_Profpur.pdf target=_blank title="Документ PDF">сертификат пожарной безопасности</a>.</span></p></td><td align=center><a href=/img/pic/foam/big/Cert_Profpur_1.jpg target=_blank><img style="border:none;margin-right:0" src=/img/pic/foam/small/Cert_Profpur_1.jpg title="Картинка: Сертификат пожарной безопасности"></a></td><td align=center><a href=/img/pic/foam/big/Cert_Profpur_2.jpg target=_blank><img img style="border:none" src=/img/pic/foam/small/Cert_Profpur_2.jpg title="Картинка: Приложение к Сертификату пожарной безопасности"></a></td><td align=center><p><span>||/img/pic/foam/small/01-02-34.jpg|/img/pic/foam/big/01-02-34.jpg
 1|Пена Zigger Монтаж                  |175|01-03-57|385,00|370,00|355,00|||Монтажная пена| <strong>ОГНЕСТОЙКАЯ</strong> ZIGGER PF B1, 750 мл (производство Германия) <span class=art>арт. 01-03-57</span>|Огнестойкая монтажная пена ZIGGER PF класса огнестойкости <b>B1</b>: трудновоспламеняемая.||/img/pic/foam/small/01-03-57.jpg|/img/pic/foam/big/01-03-57.jpg
 1|Пена Zigger Profi                   |175|01-03-56|445,00|425,00|415,00|||Пистолетная монтажная пена| <strong>ОГНЕСТОЙКАЯ</strong> ZIGGER PF B1, 750 мл (производство Германия) <span class=art>арт. 01-03-56</span>|Профессиональная огнестойкая пистолетная монтажная пена ZIGGER PF класса огнестойкости <b>B1</b>: трудновоспламеняемая.||/img/pic/foam/small/01-03-56.jpg|/img/pic/foam/big/01-03-56.jpg
~1|Пена Profpur ultra                  |175|01-02-17|265,00|250,00|245,00|||Монтажная пена| PROFPUR ultra бытовая, всесезонная, 750 мл <span class=art>арт. 01-02-17</span>|</span></p><UL><LI>Обладает высокой адгезией к большинству строительных материалов.<LI>Обеспечивает хорошую термо- и звукоизоляцию.<LI>Быстро затвердевает.<LI>Используется при температуре окружающей среды от +5 &deg;С до +35 &deg;С. Выход 45 л.</UL><p><span class="addt">||/img/pic/foam/small/profpur_01-02-19.jpg|/img/pic/foam/big/profpur_01-02-19.jpg
~1|Пена Profpur mega                   |175|01-02-15|275,00|265,00|258,00|||Пистолетная монтажная пена профессиональная| PROFPUR Mega, 850 мл <span class=art>арт. 01-02-15</span>|Однокомпонентная полиуретановая пена, предназначенная для применения с помощью монтажного пистолета.</span></p><UL><LI>Срок формирования пленки (отлипа) – не более 12 мин.<LI>Срок отверждения до возможности резки – 48 мин.<LI>Используется при температуре окружающей среды от +5&deg; С до +30&deg; С. Выход 65 л.</UL><p><span class="addt">||/img/pic/foam/small/profpur_01-02-15.jpg|/img/pic/foam/big/PROFPUR_MEGA_870_.jpg
 1|Пена KIM TEC PU Schaum              |175|01-03-01|366,08|349,07|328,92|||Пена монтажная| KIM TEC PU Schaum бытовая, летняя, 750 мл (производство Германия) <span class=art>арт. 01-03-01</span>|Бытовая пена KIM TEC PU Schaum летняя представляет собой однокомпонентную полиуретановую пену, готовую к применению. Под воздействием влаги воздуха или введенной влаги превращается в полутвердый эластичный пенопласт.</span></p><UL><LI>Хорошая адгезия к разным поверхностям без применения грунтов, стойкость к старению, к воздействию кислот и щелочей. Увеличение объема пены в три раза.<LI>Возможность покраски и штукатурки.<LI>Используется при температуре окружающей среды от +5&deg;С.<LI>Имеются  <a href=/img/pic/foam/big/Tech_Description_01-03-01.pdf target=_blank title="Документ PDF">Техническое описание</a> и <a href=/img/pic/foam/big/Cert_01-03-14.png target=_blank title="Сертификат Роспотребнадзора">Сертификат Роспотребнадзора</a>.</UL><p><span class="addt">||/img/pic/foam/small/01-03-01.jpg|/img/pic/foam/big/01-03-01.jpg
 1|Пена KIM TEC MegaSchaum             |175|01-03-14|417,56|400,58|385,63|||Пистолетная монтажная пена| KIM TEC MegaSchaum всесезонная, 850 мл (производство Германия) <span class=art>арт. 01-03-14</span>|Пистолетная монтажная пена KIM TEC MegaSchaum всесезонная представляет собой однокомпонентную полиуретановую пену, предназначенную для применения с помощью монтажного пистолета. Под воздействием влаги воздуха или введенной влаги превращается в полутвердый эластичный пенопласт.</span></p><UL><LI>Хорошая адгезия к разным поверхностям без применения грунтов, стойкость к старению, к воздействию кислот и щелочей. Оптимальные теплоизоляционные свойства.<LI>Возможность точной настройки пистолета при регулировке интенсивности пенной струи.<LI>Используется при температуре окружающей среды от - 10&deg;С. Выход 65 л.<LI>Имеются <a href=/img/pic/foam/big/Tech_Description_01-03-14.pdf target=_blank title="Документ PDF">Техническое описание</a> и <a href=/img/pic/foam/big/Cert_01-03-14.png target=_blank title="Сертификат Роспотребнадзора">Сертификат Роспотребнадзора</a>.</UL><p><span class="addt">||/img/pic/foam/small/01-03-14.jpg|/img/pic/foam/big/01-03-14.jpg
